Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YBL078C,554,ATG8,"Component of autophagosomes and Cvt vesicles  undergoes conjugation to phosphatidylethanolamine (PE)  Atg8p-PE is anchored to membranes, is involved in phagophore expansion, and may mediate membrane fusion during autophagosome formation",912.0,850.0,34.3247058824,0.93201754386
YBL076C,3419,ILS1,"Cytoplasmic isoleucine-tRNA synthetase, target of the G1-specific inhibitor reveromycin A",33881.0,23996.0,38.922612102,0.708243558337
YBL075C,2150,SSA3,ATPase involved in protein folding and the response to stress  plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation  member of the heat shock protein 70 (HSP70) family  localized to the cytoplasm,7930.0,2035.0,25.9906633907,0.256620428752
YBL074C,1268,AAR2,"Component of the U5 snRNP, required for splicing of U3 precursors  originally described as a splicing factor specifically required for splicing pre-mRNA of the MATa1 cistron",166.0,162.0,44.6049382716,0.975903614458
YBL072C,803,RPS8A,Protein component of the small (40S) ribosomal subunit  identical to Rps8Bp and has similarity to rat S8 ribosomal protein,133383.0,127145.0,29.4998230367,0.953232420923
YBL071C-B,299,YBL071C-B,"Putative protein of unknown function  identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching",31.0,25.0,19.24,0.806451612903
YBL071C,509,YBL071C,"Dubious open reading frame, predicted protein contains a peroxisomal targeting signal",89.0,87.0,36.1724137931,0.977528089888
YBL070C,521,YBL070C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",65.0,59.0,40.6610169492,0.907692307692
YBL067C,2444,UBP13,"Putative ubiquitin carboxyl-terminal hydrolase, ubiquitin-specific protease that cleaves ubiquitin-protein fusions",3456.0,3281.0,37.4952758305,0.949363425926
YBL066C,3647,SEF1,"Putative transcription factor, has homolog in Kluyveromyces lactis",1283.0,1197.0,35.2949039265,0.932969602494
YBL064C,986,PRX1,"Mitochondrial peroxiredoxin (1-Cys Prx) with thioredoxin peroxidase activity, has a role in reduction of hydroperoxides  reactivation requires Trr2p and glutathione  induced during respiratory growth and oxidative stress  phosphorylated",4311.0,4140.0,34.1913043478,0.960334029228
YBL061C,2291,SKT5,"Activator of Chs3p (chitin synthase III), recruits Chs3p to the bud neck via interaction with Bni4p  has similarity to Shc1p, which activates Chs3p during sporulation",5124.0,4820.0,33.982780083,0.940671350507
YBL059C-A,615,CMC2,Protein of the mitochondrial intermembrane space with a role in respiratory chain complex assembly or maintenance  contains twin Cx9C motifs that can form coiled coil-helix-coiled-coil helix fold,3777.0,3556.0,30.6794150731,0.941487953402
YBL057C,827,PTH2,One of two (see also PTH1) mitochondrially-localized peptidyl-tRNA hydrolases  negatively regulates the ubiquitin-proteasome pathway via interactions with ubiquitin-like ubiquitin-associated proteins  dispensable for cell growth,3988.0,3641.0,37.9818731118,0.912988966901
YBL055C,1457,YBL055C,3'-->5' exonuclease and endonuclease with a possible role in apoptosis  has similarity to mammalian and C. elegans apoptotic nucleases,1466.0,1376.0,42.3430232558,0.93860845839
YBL052C,2696,SAS3,"Histone acetyltransferase catalytic subunit of NuA3 complex that acetylates histone H3, involved in transcriptional silencing  homolog of the mammalian MOZ proto-oncogene  mutant has aneuploidy tolerance  sas3gcn5 double mutation is lethal",3756.0,3194.0,28.2323105823,0.850372736954
YBL051C,2207,PIN4,"Protein involved in G2/M phase progression and response to DNA damage, interacts with Rad53p  contains an RNA recognition motif, a nuclear localization signal, and several SQ/TQ cluster domains  hyperphosphorylated in response to DNA damage",1899.0,1829.0,29.0891197376,0.963138493944
YBL047C,4346,EDE1,"Key endocytic protein involved in a network of interactions with other endocytic proteins, binds membranes in a ubiquitin-dependent manner, may also bind ubiquitinated membrane-associated proteins",4583.0,4220.0,34.6895734597,0.920794239581
YBL045C,1574,COR1,"Core subunit of the ubiquinol-cytochrome c reductase complex (bc1 complex), which is a component of the mitochondrial inner membrane electron transport chain",8901.0,7910.0,27.905562579,0.888664195034
YBL042C,2120,FUI1,"High affinity uridine permease, localizes to the plasma membrane  also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine  not involved in uracil transport",25388.0,22889.0,31.9442963869,0.901567669765
YBL040C,957,ERD2,"HDEL receptor, an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum  has a role in maintenance of normal levels of ER-resident proteins",8183.0,7701.0,30.482664589,0.941097397043
YBL039C/YBL039C-A,1940,URA7/YBL039C-A,"Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines  involved in phospholipid biosynthesis/Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the verified ORF URA7  identified by expression profiling and mass spectrometry",15616.0,12339.0,31.0778831348,0.790151127049
YBL036C,974,YBL036C,Putative non-specific single-domain racemase based on structural similarity  binds pyridoxal 5'-phosphate  expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS,14652.0,14512.0,42.2349090408,0.990444990445
YBL035C,2318,POL12,"B subunit of DNA polymerase alpha-primase complex, required for initiation of DNA replication during mitotic and premeiotic DNA synthesis  also functions in telomere capping and length regulation",1969.0,1658.0,35.8841978287,0.842051802946
YBL034C,4742,STU1,Component of the mitotic spindle that binds to interpolar microtubules via its association with beta-tubulin (Tub2p)  required for interpolar microtubules to provide an outward force on the spindle poles,1506.0,1430.0,32.4244755245,0.949535192563
YBL033C,1238,RIB1,GTP cyclohydrolase II  catalyzes the first step of the riboflavin biosynthesis pathway,2658.0,2497.0,35.0484581498,0.93942814146
YBL030C,1157,PET9,"Major ADP/ATP carrier of the mitochondrial inner membrane, exchanges cytosolic ADP for mitochondrially synthesized ATP  also imports heme and ATP  phosphorylated  required for viability in many lab strains that carry a sal1 mutation",13189.0,11419.0,26.7341273316,0.865797255288
YBL029C-A,485,YBL029C-A,Protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cell periphery  has potential orthologs in Saccharomyces species and in Yarrowia lipolytica,5056.0,4661.0,35.2126153186,0.921875
YBL028C,521,YBL028C,Protein of unknown function that may interact with ribosomes  green fluorescent protein (GFP)-fusion protein localizes to the nucleolus  predicted to be involved in ribosome biogenesis,5452.0,5258.0,35.9098516546,0.964416727806
YBL023C,2807,MCM2,Protein involved in DNA replication  component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex,2909.0,2406.0,36.6251039069,0.827088346511
YBL022C,3602,PIM1,"ATP-dependent Lon protease, involved in degradation of misfolded proteins in mitochondria  required for biogenesis and maintenance of mitochondria",13451.0,13273.0,32.6858283734,0.986766783139
YBL021C,635,HAP3,"Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression  contains sequences contributing to both complex assembly and DNA binding",2524.0,2205.0,33.9909297052,0.873613312203
YBL018C,677,POP8,"Subunit of both RNase MRP and nuclear RNase P  RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs",1298.0,1238.0,30.6906300485,0.953775038521
YBL017C,4940,PEP1,Type I transmembrane sorting receptor for multiple vacuolar hydrolases  cycles between the late-Golgi and prevacuolar endosome-like compartments,6401.0,6072.0,37.8390974967,0.948601780972
YBL014C,2885,RRN6,"Component of the core factor (CF) rDNA transcription factor complex  CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p",3558.0,3223.0,34.5305615886,0.905845980888
YBL012C,602,YBL012C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",20.0,18.0,20.2777777778,0.9
YBL010C,1043,YBL010C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles,3101.0,2891.0,31.8232445521,0.932279909707
YBL007C,3935,SLA1,Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton  interacts with proteins regulating actin dynamics and proteins required for endocytosis  found in the nucleus and cell cortex  has 3 SH3 domains,6137.0,5343.0,31.0709339322,0.870620824507
YBL006C,743,LDB7,"Component of the RSC chromatin remodeling complex  interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions",19368.0,18122.0,34.0807306037,0.935667079719
YBL003C,599,HTA2,"Histone H2A, core histone protein required for chromatin assembly and chromosome function  one of two nearly identical (see also HTA1) subtypes  DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair  acetylated by Nat4p",84211.0,59357.0,27.7050895429,0.70486041016
YBL001C,515,ECM15,"Non-essential protein of unknown function, likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis",18420.0,16839.0,25.8767147693,0.914169381107
YBR001C,2543,NTH2,"Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses",3571.0,3451.0,35.2889017676,0.966395967516
YBR002C,1061,RER2,Cis-prenyltransferase involved in dolichol synthesis  participates in endoplasmic reticulum (ER) protein sorting,7902.0,7632.0,39.125,0.96583143508
YBR004C,1502,GPI18,"Functional ortholog of human PIG-V, which is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis  the authentic, non-tagged protein was localized to mitochondria",7841.0,7692.0,39.9167966719,0.98099732177
YBR007C,2411,DSF2,Deletion suppressor of mpt5 mutation,2449.0,2311.0,35.8784076158,0.943650469579
YBR008C,1847,FLR1,"Plasma membrane multidrug transporter of the major facilitator superfamily, involved in efflux of fluconazole, diazaborine, benomyl, methotrexate, and other drugs  expression induced in cells treated with the mycotoxin patulin",1401.0,1329.0,41.3258088789,0.948608137045
YBR009C,512,HHF1,"Histone H4, core histone protein required for chromatin assembly and chromosome function  one of two identical histone proteins (see also HHF2)  contributes to telomeric silencing  N-terminal domain involved in maintaining genomic integrity",88361.0,86634.0,36.7576471131,0.980455178189
YBR011C,1064,IPP1,"Cytoplasmic inorganic pyrophosphatase (PPase), homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase",60281.0,55021.0,27.8158884789,0.912741991672
YBR012C,620,YBR012C,"Dubious open reading frame, unlikely to encode a functional protein  expression induced by iron-regulated transcriptional activator Aft2p",5.0,3.0,44.3333333333,0.6
YBR013C,590,YBR013C,"Putative protein of unknown function, haploid deletion mutant exhibits synthetic phenotype with alpha-synuclein",131.0,127.0,45.968503937,0.969465648855
YBR014C,812,GRX7,Cis-golgi localized monothiol glutaredoxin  more similar in activity to dithiol than other monothiol glutaredoxins  involved in the oxidative stress response  does not bind metal ions  functional overlap with GRX6,7125.0,6482.0,33.4182351126,0.909754385965
YBR015C,1994,MNN2,"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment",4483.0,4212.0,36.3744064577,0.939549408878
YBR017C,2957,KAP104,Transportin or cytosolic karyopherin beta 2  functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p  regulates asymmetric protein synthesis in daughter cells during mitosis,12241.0,11895.0,40.8626313577,0.97173433543
YBR018C,1301,GAL7,"Galactose-1-phosphate uridyl transferase, synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism",77.0,73.0,45.397260274,0.948051948052
YBR019C,2300,GAL10,"UDP-glucose-4-epimerase, catalyzes the interconversion of UDP-galactose and UDP-D-glucose in galactose metabolism  also catalyzes the conversion of alpha-D-glucose or alpha-D-galactose to their beta-anomers",235.0,229.0,31.5720524017,0.974468085106
